ID;Service_number;Reservation;Tariff;Service_Mode;Service_Name;Service_Provider;not_used;Reservation_system;First_day;Last_day;Operation_days;Second_service_number
14142;1867;;;37;;1076;;92;2026-05-01;2026-08-22;111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111;
14143;1868;;;37;;1076;;92;2026-05-01;2026-08-22;111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111;
14144;1869;;;37;;1076;;92;2026-05-01;2026-08-22;111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111;
14145;1880;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14146;1881;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14147;1882;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14148;1883;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14149;1884;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14150;1885;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14151;1886;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14152;1887;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14153;2470;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14154;2470;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14155;2472;;;37;;1076;;92;2026-06-01;2026-08-21;1111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14156;2472;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14157;2472;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14158;2472;;;32;;1076;;92;2026-04-20;2026-05-13;111110011110001111100111;
14159;2473;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14160;2473;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14161;2474;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14162;2474;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14163;2475;;;37;;1076;;92;2026-08-10;2026-08-21;111110011111;
14164;2475;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14165;2475;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14166;2475;;;32;;1076;;92;2026-04-20;2026-05-13;111110011110001111100111;
14167;2477;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14168;2477;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14169;2478;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14170;2478;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14171;2480;;;37;;1076;;92;2026-04-20;2026-04-20;1;
14172;2480;;;37;;1076;;92;2026-06-01;2026-08-21;1111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14173;2480;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14174;2480;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14175;2480;;;32;;1076;;92;2026-04-20;2026-05-13;111110011110001111100111;
14176;2481;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14177;2481;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14178;2482;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14179;2482;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14180;2483;;;37;;1076;;92;2026-06-01;2026-08-21;1111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14181;2483;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14182;2483;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14183;2483;;;32;;1076;;92;2026-04-20;2026-05-13;111110011110001111100111;
14184;2484;;;37;;1076;;92;2026-06-01;2026-08-21;1111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14185;2484;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14186;2484;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14187;2484;;;32;;1076;;92;2026-04-20;2026-05-13;111110011110001111100111;
14188;2485;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14189;2485;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14190;2486;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14191;2486;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14192;2487;;;37;;1076;;92;2026-06-01;2026-08-21;1111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14193;2487;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14194;2487;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14195;2487;;;32;;1076;;92;2026-04-20;2026-05-13;111110011110001111100111;
14196;2489;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111001111100111110011111001111100000000000000000000000000000000000000000000111110011111;
14197;2489;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14198;92470;;;37;;1076;;92;2026-06-29;2026-08-07;1111100111110011111001111100111110011111;
14199;92473;;;37;;1076;;92;2026-06-29;2026-08-07;1111100111110011111001111100111110011111;
14200;92474;;;37;;1076;;92;2026-06-29;2026-08-07;1111100111110011111001111100111110011111;
14201;92477;;;37;;1076;;92;2026-06-29;2026-08-07;1111100111110011111001111100111110011111;
14202;92478;;;37;;1076;;92;2026-06-29;2026-08-07;1111100111110011111001111100111110011111;
14203;92481;;;37;;1076;;92;2026-06-29;2026-08-07;1111100111110011111001111100111110011111;
14204;92482;;;37;;1076;;92;2026-06-29;2026-08-07;1111100111110011111001111100111110011111;
14205;92485;;;37;;1076;;92;2026-06-29;2026-08-07;1111100111110011111001111100111110011111;
14206;92486;;;37;;1076;;92;2026-06-29;2026-08-07;1111100111110011111001111100111110011111;
14207;92489;;;37;;1076;;92;2026-06-29;2026-08-07;1111100111110011111001111100111110011111;
14208;302;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111000000000000000011111001111100000000000000000000000000000000000000000000111110011111;
14209;302;;;37;;1076;;92;2026-05-15;2026-05-15;1;
14210;302;;;37;;1076;;92;2026-06-01;2026-06-12;111110011111;
14211;302;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14212;302;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14213;302;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14214;302;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14215;302;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14216;302;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14217;302;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14218;302;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14219;303;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110100111110001111000000000000000011111001111100111110011111001111100111110011111001111100111110011111;
14220;303;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14221;303;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14222;304;;;37;;1076;;92;2026-04-20;2026-08-21;1111111111110111111111110001111110111111000000000000000011111111111100000000000000000000000000000000000000000000111111111111;
14223;304;;;37;;1076;;92;2026-05-02;2026-05-02;1;
14224;304;;;37;;1076;;92;2026-05-14;2026-05-15;11;
14225;304;;;37;;1076;;92;2026-05-16;2026-05-16;1;
14226;304;;;37;;1076;;92;2026-05-23;2026-05-23;1;
14227;304;;;37;;1076;;92;2026-05-30;2026-08-22;1111111111111111000000000000000000000000000000000000000000000000000000000000000000001;
14228;304;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14229;304;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14230;304;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14231;304;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14232;304;;;32;;1076;;92;2026-05-02;2026-05-02;1;
14233;304;;;32;;1076;;92;2026-05-02;2026-05-02;1;
14234;304;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14235;304;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14236;304;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14237;304;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14238;304;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14239;304;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14240;304;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14241;304;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14242;304;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14243;304;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14244;304;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14245;304;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14246;304;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14247;304;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14248;304;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14249;305;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111000000000000000011111001111100000000000000000000000000000000000000000000111110011111;
14250;305;;;37;;1076;;92;2026-05-15;2026-05-15;1;
14251;305;;;37;;1076;;92;2026-06-01;2026-06-12;111110011111;
14252;305;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14253;305;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14254;305;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14255;305;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14256;305;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14257;305;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14258;305;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14259;305;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14260;306;;;37;;1076;;92;2026-04-20;2026-08-21;1111111111100111111111110001111110111111000000000000000011111111111100000000000000000000000000000000000000000000111111111111;
14261;306;;;37;;1076;;92;2026-05-01;2026-05-02;11;
14262;306;;;37;;1076;;92;2026-05-14;2026-05-15;11;
14263;306;;;37;;1076;;92;2026-05-16;2026-05-16;1;
14264;306;;;37;;1076;;92;2026-05-23;2026-05-23;1;
14265;306;;;37;;1076;;92;2026-05-30;2026-08-22;1111111111111111000000000000000000000000000000000000000000000000000000000000000000001;
14266;306;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14267;306;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14268;306;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14269;306;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14270;306;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14271;306;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14272;306;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14273;306;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14274;306;;;32;;1076;;92;2026-05-30;2026-06-13;101111110111111;
14275;306;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14276;306;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14277;306;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14278;306;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14279;306;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14280;306;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14281;306;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14282;306;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14283;306;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14284;306;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14285;306;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14286;307;;;37;;1076;;92;2026-04-20;2026-08-21;1111111111100111111111111001111110111111000000000000000011111111111100000000000000000000000000000000000000000000111111111111;
14287;307;;;37;;1076;;92;2026-05-01;2026-05-02;11;
14288;307;;;37;;1076;;92;2026-05-15;2026-05-15;1;
14289;307;;;37;;1076;;92;2026-05-16;2026-05-16;1;
14290;307;;;37;;1076;;92;2026-05-23;2026-05-23;1;
14291;307;;;37;;1076;;92;2026-05-30;2026-08-22;1111111111111111000000000000000000000000000000000000000000000000000000000000000000001;
14292;307;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14293;307;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14294;307;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14295;307;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14296;307;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14297;307;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14298;307;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14299;307;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14300;307;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14301;307;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14302;307;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14303;307;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14304;307;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14305;307;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14306;307;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14307;307;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14308;307;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14309;307;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14310;307;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14311;307;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14312;307;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14313;307;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14314;307;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14315;307;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14316;307;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14317;307;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14318;307;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14319;308;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111000000000000000011111001111100000000000000000000000000000000000000000000111110011111;
14320;308;;;37;;1076;;92;2026-04-26;2026-08-16;10000001000000100000010000001100000000000000000000000000100000000000000000000000000000000000000000000000000000001;
14321;308;;;37;;1076;;92;2026-05-01;2026-05-01;1;
14322;308;;;37;;1076;;92;2026-05-14;2026-05-14;1;
14323;308;;;37;;1076;;92;2026-05-15;2026-05-15;1;
14324;308;;;37;;1076;;92;2026-05-31;2026-06-14;100000010000001;
14325;308;;;37;;1076;;92;2026-06-01;2026-06-12;111110011111;
14326;308;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14327;308;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14328;308;;;32;;1076;;92;2026-05-01;2026-05-01;1;
14329;308;;;32;;1076;;92;2026-05-01;2026-05-01;1;
14330;308;;;32;;1076;;92;2026-05-31;2026-06-14;111111011111101;
14331;308;;;32;;1076;;92;2026-05-31;2026-06-14;111111011111101;
14332;308;;;32;;1076;;92;2026-05-31;2026-06-14;111111011111101;
14333;308;;;32;;1076;;92;2026-05-31;2026-06-14;111111011111101;
14334;308;;;32;;1076;;92;2026-05-31;2026-06-14;111111011111101;
14335;308;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14336;308;;;32;;1076;;92;2026-06-01;2026-06-12;111110011111;
14337;308;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14338;308;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14339;309;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111000000000000000011111001111100000000000000000000000000000000000000000000111110011111;
14340;309;;;37;;1076;;92;2026-04-25;2026-08-16;110000001000001100000010000001100000000000000000000000001100000000000000000000000000000000000000000000000000000011;
14341;309;;;37;;1076;;92;2026-05-01;2026-05-02;11;
14342;309;;;37;;1076;;92;2026-05-14;2026-05-14;1;
14343;309;;;37;;1076;;92;2026-05-15;2026-05-15;1;
14344;309;;;37;;1076;;92;2026-05-16;2026-05-16;1;
14345;309;;;37;;1076;;92;2026-05-23;2026-05-23;1;
14346;309;;;37;;1076;;92;2026-05-30;2026-08-22;1111111111111111000000000000000000000000000000000000000000000000000000000000000000001;
14347;309;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14348;309;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14349;309;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14350;309;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14351;309;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14352;309;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14353;309;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14354;309;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14355;309;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14356;309;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14357;309;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14358;309;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14359;309;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14360;309;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14361;309;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14362;309;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14363;309;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14364;309;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14365;309;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14366;309;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14367;309;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14368;309;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14369;309;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14370;309;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14371;310;;;37;;1076;;92;2026-04-20;2026-08-21;1111110111100011111101110000111110001111000000000000000011111101111100000000000000000000000000000000000000000000111111011111;
14372;310;;;37;;1076;;92;2026-04-26;2026-08-16;10000001000000100000010000001100000000000000000000000000100000000000000000000000000000000000000000000000000000001;
14373;310;;;37;;1076;;92;2026-05-01;2026-05-01;1;
14374;310;;;37;;1076;;92;2026-05-02;2026-05-02;1;
14375;310;;;37;;1076;;92;2026-05-14;2026-05-14;1;
14376;310;;;37;;1076;;92;2026-05-15;2026-05-15;1;
14377;310;;;37;;1076;;92;2026-05-16;2026-05-16;1;
14378;310;;;37;;1076;;92;2026-05-23;2026-05-23;1;
14379;310;;;37;;1076;;92;2026-05-30;2026-08-22;1011111101111110000000000000000000000000000000000000000000000000000000000000000000001;
14380;310;;;37;;1076;;92;2026-05-31;2026-06-14;100000010000001;
14381;310;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14382;310;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14383;310;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14384;310;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14385;310;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14386;310;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14387;310;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14388;310;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14389;310;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14390;310;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14391;310;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14392;310;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14393;310;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14394;310;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14395;310;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14396;310;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14397;310;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14398;310;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14399;310;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14400;310;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14401;310;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14402;310;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14403;311;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111000000000000000011111001111100000000000000000000000000000000000000000000111110011111;
14404;311;;;37;;1076;;92;2026-04-25;2026-08-15;10000000000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001;
14405;311;;;37;;1076;;92;2026-04-26;2026-08-16;10000001000000100000010000001100000000000000000000000000100000000000000000000000000000000000000000000000000000001;
14406;311;;;37;;1076;;92;2026-05-01;2026-05-02;11;
14407;311;;;37;;1076;;92;2026-05-14;2026-05-14;1;
14408;311;;;37;;1076;;92;2026-05-15;2026-05-15;1;
14409;311;;;37;;1076;;92;2026-05-16;2026-05-16;1;
14410;311;;;37;;1076;;92;2026-05-23;2026-05-23;1;
14411;311;;;37;;1076;;92;2026-05-30;2026-08-22;1000000100000010000000000000000000000000000000000000000000000000000000000000000000001;
14412;311;;;37;;1076;;92;2026-05-31;2026-06-14;111111011111101;
14413;311;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14414;311;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14415;311;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14416;311;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14417;311;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14418;311;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14419;311;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14420;311;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14421;311;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14422;311;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14423;311;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14424;311;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14425;311;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14426;311;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14427;311;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14428;311;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14429;311;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14430;311;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14431;311;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14432;311;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14433;311;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14434;311;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14435;311;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14436;312;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110001111000000000000000011111001111100000000000000000000000000000000000000000000111110011111;
14437;312;;;37;;1076;;92;2026-04-25;2026-08-15;10000000000000100000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000001;
14438;312;;;37;;1076;;92;2026-04-26;2026-08-16;10000001000000100000010000001000000000000000000000000000100000000000000000000000000000000000000000000000000000001;
14439;312;;;37;;1076;;92;2026-05-01;2026-05-02;11;
14440;312;;;37;;1076;;92;2026-05-14;2026-05-16;101;
14441;312;;;37;;1076;;92;2026-05-15;2026-05-15;1;
14442;312;;;37;;1076;;92;2026-05-23;2026-05-23;1;
14443;312;;;37;;1076;;92;2026-05-30;2026-08-22;1100000110000011000000000000000000000000000000000000000000000000000000000000000000001;
14444;312;;;37;;1076;;92;2026-06-01;2026-06-12;111110011111;
14445;312;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14446;312;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14447;312;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14448;312;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14449;312;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14450;312;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14451;312;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14452;312;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14453;312;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14454;312;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14455;312;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14456;312;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14457;312;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14458;312;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14459;312;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14460;312;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14461;312;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14462;312;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14463;312;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14464;312;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14465;312;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14466;312;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14467;312;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14468;313;;;37;;1076;;92;2026-04-20;2026-08-21;1111100111100011111001110000111110011111000000000000000011111001111100000000000000000000000000000000000000000000111110011111;
14469;313;;;37;;1076;;92;2026-04-25;2026-08-16;110000001000001100000010000001000000000000000000000000001100000000000000000000000000000000000000000000000000000011;
14470;313;;;37;;1076;;92;2026-05-01;2026-05-02;11;
14471;313;;;37;;1076;;92;2026-05-14;2026-05-15;11;
14472;313;;;37;;1076;;92;2026-05-16;2026-05-16;1;
14473;313;;;37;;1076;;92;2026-05-23;2026-05-23;1;
14474;313;;;37;;1076;;92;2026-05-30;2026-08-22;1100000110000011000000000000000000000000000000000000000000000000000000000000000000001;
14475;313;;;37;;1076;;92;2026-06-01;2026-06-12;111110011111;
14476;313;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14477;313;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14478;313;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14479;313;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14480;313;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14481;313;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14482;313;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14483;313;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14484;313;;;32;;1076;;92;2026-05-01;2026-05-02;11;
14485;313;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14486;313;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14487;313;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14488;313;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14489;313;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14490;313;;;32;;1076;;92;2026-05-30;2026-06-14;1111111111111111;
14491;313;;;37;;1076;;92;2017-09-22;2017-09-22;1;
14492;313;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14493;313;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14494;313;;;32;;1076;;92;2026-05-23;2026-05-23;1;
14495;313;;;32;;1076;;92;2026-05-23;2026-05-23;1;
